Meter,DateTime,kWh_IMP,kWh_EXP,kvarh_IMP,kvarh_EXP,kVAh,V,I,kW,I_THD
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 16:27:44,41939.324,0.0,2341.74,1184.946,42314.289,238.6,1.05,0.228,36.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 16:41:44,41939.377,0.0,2341.754,1184.946,42314.343,236.8,1.04,0.223,37.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 16:59:44,41939.443,0.0,2341.771,1184.946,42314.412,236.9,1.04,0.222,37.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 17:13:44,41939.495,0.0,2341.785,1184.946,42314.466,239.4,1.06,0.229,37.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 17:27:44,41939.548,0.0,2341.799,1184.946,42314.521,240.2,1.04,0.226,36.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 17:41:44,41939.601,0.0,2341.814,1184.946,42314.575,239.8,1.04,0.226,35.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 17:59:44,41939.669,0.0,2341.833,1184.946,42314.646,240.6,1.05,0.227,37.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 18:13:44,41939.722,0.0,2341.848,1184.946,42314.701,240.3,1.06,0.233,36.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 18:27:44,41939.774,0.0,2341.862,1184.946,42314.755,240.4,1.04,0.225,37.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 18:41:44,41939.827,0.0,2341.877,1184.946,42314.81,241.0,1.05,0.227,36.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 18:59:44,41939.895,0.0,2341.897,1184.946,42314.88,240.7,1.05,0.226,36.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 19:13:44,41939.947,0.0,2341.911,1184.946,42314.935,240.0,1.04,0.226,34.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 19:27:44,41939.999,0.0,2341.924,1184.946,42314.988,238.9,1.01,0.222,32.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 19:41:44,41940.051,0.0,2341.938,1184.946,42315.042,239.8,1.03,0.225,33.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 19:59:44,41940.534,0.0,2341.957,1184.946,42315.527,239.3,14.91,3.548,34.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 20:13:44,41940.586,0.0,2341.971,1184.946,42315.581,239.4,1.04,0.224,38.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 20:27:44,41940.638,0.0,2341.986,1184.946,42315.635,240.2,1.04,0.225,37.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 20:41:44,41940.691,0.0,2342.001,1184.946,42315.69,241.2,1.04,0.226,37.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 20:59:44,41940.758,0.0,2342.02,1184.946,42315.759,241.3,1.04,0.226,36.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 21:13:44,41940.81,0.0,2342.034,1184.946,42315.813,239.2,1.04,0.224,37.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 21:27:44,41940.862,0.0,2342.048,1184.946,42315.867,239.3,1.03,0.224,35.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 21:41:44,41940.914,0.0,2342.062,1184.946,42315.921,240.5,1.04,0.226,36.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 21:59:43,41940.981,0.0,2342.08,1184.946,42315.99,239.5,1.04,0.225,36.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 22:13:43,41941.033,0.0,2342.095,1184.946,42316.045,241.2,1.04,0.226,35.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 22:27:43,41941.086,0.0,2342.11,1184.946,42316.1,241.3,1.04,0.226,35.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 22:41:43,41941.139,0.0,2342.125,1184.946,42316.155,241.6,1.03,0.228,34.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 22:59:43,41941.207,0.0,2342.143,1184.946,42316.225,241.7,1.03,0.226,33.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 23:13:43,41941.26,0.0,2342.158,1184.946,42316.28,241.5,1.04,0.231,33.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 23:27:43,41941.313,0.0,2342.173,1184.946,42316.335,241.5,1.03,0.228,32.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 23:41:43,41941.366,0.0,2342.188,1184.946,42316.39,242.0,1.04,0.229,32.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-18 23:59:44,41941.437,0.0,2342.198,1184.961,42316.465,242.1,1.17,0.246,33.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 00:13:44,41941.493,0.0,2342.198,1184.985,42316.527,242.1,1.16,0.245,33.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 00:43:57,41941.617,0.0,2342.198,1185.038,42316.662,242.4,1.17,0.245,33.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 00:59:44,41941.683,0.0,2342.209,1185.048,42316.732,242.5,1.27,0.289,38.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 01:13:44,41941.748,0.0,2342.224,1185.048,42316.798,242.6,1.23,0.279,30.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 01:27:44,41941.809,0.0,2342.239,1185.048,42316.862,242.6,1.18,0.267,30.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 01:41:44,41941.869,0.0,2342.253,1185.048,42316.924,242.6,1.15,0.258,31.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 01:59:44,41941.944,0.0,2342.272,1185.048,42317.001,242.6,1.13,0.254,31.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 02:13:44,41942.001,0.0,2342.286,1185.048,42317.059,240.0,1.11,0.245,31.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 02:27:44,41942.058,0.0,2342.299,1185.048,42317.117,240.1,1.1,0.243,31.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 02:41:44,41942.114,0.0,2342.313,1185.048,42317.175,240.3,1.09,0.241,31.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 02:59:43,41942.185,0.0,2342.33,1185.048,42317.249,240.0,1.09,0.24,31.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 03:13:43,41942.682,0.0,2342.344,1185.048,42317.746,240.7,15.0,3.588,31.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 03:27:43,41942.738,0.0,2342.358,1185.048,42317.803,241.2,1.08,0.238,32.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 03:41:43,41942.792,0.0,2342.372,1185.048,42317.86,240.5,1.07,0.236,33.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 03:59:43,41942.862,0.0,2342.39,1185.048,42317.932,240.4,1.06,0.234,33.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 04:13:43,41942.915,0.0,2342.404,1185.048,42317.986,240.2,1.03,0.228,32.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 04:27:43,41942.968,0.0,2342.418,1185.048,42318.041,240.5,1.04,0.228,34.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 04:41:43,41943.021,0.0,2342.432,1185.048,42318.096,240.7,1.03,0.227,33.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 04:59:44,41943.089,0.0,2342.451,1185.048,42318.167,240.7,1.04,0.227,33.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 05:13:44,41943.142,0.0,2342.464,1185.048,42318.221,240.3,1.03,0.227,33.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 05:27:44,41943.194,0.0,2342.478,1185.048,42318.276,240.0,1.03,0.227,33.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 05:41:44,41943.247,0.0,2342.491,1185.048,42318.33,240.2,1.02,0.227,31.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 05:59:44,41943.315,0.0,2342.509,1185.048,42318.4,240.3,1.02,0.227,30.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 06:13:44,41943.368,0.0,2342.523,1185.048,42318.455,240.3,1.03,0.227,32.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 06:27:44,41943.42,0.0,2342.536,1185.048,42318.509,239.7,1.03,0.226,33.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 06:41:44,41943.472,0.0,2342.549,1185.048,42318.562,238.4,1.03,0.224,34.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 06:59:44,41943.539,0.0,2342.566,1185.048,42318.631,238.7,1.02,0.224,32.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 07:13:44,41943.591,0.0,2342.579,1185.048,42318.685,239.2,1.03,0.226,33.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 07:27:44,41943.643,0.0,2342.593,1185.048,42318.739,239.0,1.02,0.225,32.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 07:41:44,41943.696,0.0,2342.606,1185.048,42318.793,238.8,1.02,0.224,33.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 07:59:44,41943.763,0.0,2342.623,1185.048,42318.862,239.8,1.03,0.226,32.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 08:13:44,41943.815,0.0,2342.637,1185.048,42318.916,239.3,1.03,0.224,34.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 08:27:44,41943.867,0.0,2342.651,1185.048,42318.97,239.6,1.02,0.224,33.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 08:41:44,41943.919,0.0,2342.665,1185.048,42319.024,239.8,1.02,0.224,33.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 08:59:44,41943.986,0.0,2342.683,1185.048,42319.093,239.2,1.02,0.223,34.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 09:13:44,41944.039,0.0,2342.698,1185.048,42319.148,242.0,1.04,0.227,34.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 09:27:44,41944.092,0.0,2342.713,1185.048,42319.203,241.4,1.04,0.227,35.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 09:43:04,41944.149,0.0,2342.729,1185.048,42319.263,241.1,1.03,0.227,34.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 09:51:24,41944.181,0.0,2342.738,1185.048,42319.296,239.6,1.04,0.226,33.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 10:12:54,41944.704,0.0,2342.761,1185.048,42319.821,241.6,1.03,0.227,33.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 10:29:34,41944.767,0.0,2342.78,1185.048,42319.887,241.2,1.05,0.227,36.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 10:37:54,41944.798,0.0,2342.789,1185.048,42319.919,239.4,1.03,0.224,33.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 10:54:34,41944.86,0.0,2342.805,1185.048,42319.983,239.9,1.03,0.225,33.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 11:12:54,41944.928,0.0,2342.824,1185.048,42320.054,240.1,1.03,0.225,35.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 11:29:34,41944.995,0.0,2342.824,1185.076,42320.127,240.4,1.15,0.24,34.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 11:37:54,41945.028,0.0,2342.824,1185.09,42320.163,240.0,1.15,0.24,33.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 11:54:34,41945.095,0.0,2342.824,1185.119,42320.235,240.5,1.15,0.241,33.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 12:22:58,41945.21,0.0,2342.834,1185.15,42320.359,238.3,1.26,0.282,28.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 12:39:38,41945.285,0.0,2342.85,1185.15,42320.435,238.9,1.2,0.269,30.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 12:47:58,41945.321,0.0,2342.858,1185.15,42320.472,238.9,1.16,0.257,30.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 13:12:54,41945.426,0.0,2342.882,1185.15,42320.58,239.8,1.12,0.25,31.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 13:29:34,41945.494,0.0,2342.898,1185.15,42320.65,239.9,1.11,0.245,30.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 13:37:54,41945.528,0.0,2342.906,1185.15,42320.684,239.1,1.1,0.242,31.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 13:54:34,41945.595,0.0,2342.922,1185.15,42320.753,239.7,1.1,0.241,32.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 14:12:53,41945.668,0.0,2342.941,1185.15,42320.828,239.7,1.08,0.238,32.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 14:29:33,41945.732,0.0,2342.957,1185.15,42320.895,239.3,1.07,0.236,32.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 14:37:53,41945.764,0.0,2342.965,1185.15,42320.928,238.7,1.05,0.23,32.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 14:54:33,41945.828,0.0,2342.982,1185.15,42320.994,239.9,1.05,0.23,34.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 15:12:53,41945.898,0.0,2343.0,1185.15,42321.066,240.3,1.05,0.23,33.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 15:29:33,41945.961,0.0,2343.017,1185.15,42321.132,239.2,1.04,0.229,32.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 15:37:53,41945.993,0.0,2343.025,1185.15,42321.164,239.5,1.03,0.227,31.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 16:14:59,41946.134,0.0,2343.062,1185.15,42321.31,239.7,1.04,0.228,33.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 16:23:21,41946.165,0.0,2343.07,1185.15,42321.343,238.8,1.04,0.228,33.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 16:40:01,41946.228,0.0,2343.086,1185.15,42321.407,239.8,1.04,0.229,32.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 16:48:21,41946.259,0.0,2343.094,1185.15,42321.44,240.1,1.03,0.227,32.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 17:12:54,41946.797,0.0,2343.119,1185.15,42321.98,240.3,14.88,3.541,33.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 17:29:34,41946.86,0.0,2343.136,1185.15,42322.045,240.4,1.04,0.229,33.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 17:37:54,41946.892,0.0,2343.144,1185.15,42322.078,239.7,1.04,0.228,33.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 17:54:34,41946.955,0.0,2343.161,1185.15,42322.143,240.6,1.04,0.229,33.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 18:12:54,41947.025,0.0,2343.18,1185.15,42322.216,240.5,1.04,0.228,33.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 18:29:34,41947.088,0.0,2343.197,1185.15,42322.281,239.8,1.04,0.227,35.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 18:37:54,41947.119,0.0,2343.205,1185.15,42322.313,238.6,1.03,0.224,34.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 18:54:34,41947.181,0.0,2343.221,1185.15,42322.377,238.7,1.03,0.225,33.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 19:12:54,41947.249,0.0,2343.238,1185.15,42322.447,237.6,1.02,0.223,32.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 19:29:34,41947.311,0.0,2343.254,1185.15,42322.511,238.7,1.02,0.223,32.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 19:37:54,41947.342,0.0,2343.262,1185.15,42322.543,239.3,1.01,0.223,32.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 19:54:34,41947.405,0.0,2343.279,1185.15,42322.608,241.0,1.03,0.227,32.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 20:12:54,41947.473,0.0,2343.297,1185.15,42322.679,238.7,1.02,0.223,34.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 20:29:34,41947.535,0.0,2343.314,1185.15,42322.743,240.6,1.04,0.226,35.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 20:37:54,41947.567,0.0,2343.322,1185.15,42322.776,240.6,1.04,0.227,35.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 20:54:34,41947.63,0.0,2343.34,1185.15,42322.841,240.7,1.04,0.228,35.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 21:12:55,41947.699,0.0,2343.359,1185.15,42322.913,241.0,1.03,0.226,33.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 21:29:35,41947.762,0.0,2343.376,1185.15,42322.978,241.5,1.04,0.227,34.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 21:37:55,41947.793,0.0,2343.385,1185.15,42323.011,241.6,1.03,0.227,34.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 21:54:35,41947.856,0.0,2343.402,1185.15,42323.076,241.4,1.03,0.227,33.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 22:12:54,41947.925,0.0,2343.421,1185.15,42323.148,241.1,1.03,0.227,31.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 22:29:34,41947.988,0.0,2343.439,1185.15,42323.213,241.2,1.02,0.227,31.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 22:37:54,41948.02,0.0,2343.446,1185.152,42323.246,241.6,1.16,0.244,32.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 22:54:34,41948.088,0.0,2343.446,1185.182,42323.32,242.7,1.16,0.244,32.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 23:12:53,41948.162,0.0,2343.446,1185.214,42323.401,241.9,1.17,0.245,33.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 23:29:33,41948.23,0.0,2343.446,1185.243,42323.475,242.3,1.16,0.245,33.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 23:37:53,41948.26,0.0,2343.448,1185.254,42323.509,241.7,1.26,0.285,28.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-19 23:54:33,41948.793,0.0,2343.466,1185.254,42324.043,241.6,15.25,3.663,29.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 00:12:53,41948.875,0.0,2343.485,1185.254,42324.126,242.3,1.18,0.266,29.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 00:37:35,41948.979,0.0,2343.511,1185.254,42324.234,242.1,1.12,0.251,31.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 00:54:15,41949.049,0.0,2343.529,1185.254,42324.306,242.5,1.12,0.249,32.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 01:12:54,41949.125,0.0,2343.549,1185.254,42324.385,242.6,1.11,0.246,32.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 01:29:34,41949.193,0.0,2343.566,1185.254,42324.455,242.9,1.09,0.244,28.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 01:37:54,41949.227,0.0,2343.575,1185.254,42324.49,242.9,1.08,0.242,29.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 01:54:34,41949.294,0.0,2343.593,1185.254,42324.559,243.3,1.08,0.242,30.0
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 02:12:54,41949.366,0.0,2343.613,1185.254,42324.634,243.3,1.05,0.235,28.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 02:29:34,41949.431,0.0,2343.631,1185.254,42324.702,243.3,1.05,0.235,29.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 02:37:54,41949.464,0.0,2343.639,1185.254,42324.735,242.9,1.03,0.232,27.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 02:54:34,41949.528,0.0,2343.657,1185.254,42324.802,243.1,1.03,0.233,28.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 03:12:54,41949.599,0.0,2343.676,1185.254,42324.876,243.4,1.03,0.232,29.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 03:29:34,41949.663,0.0,2343.694,1185.254,42324.943,243.4,1.03,0.231,28.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 03:37:54,41949.696,0.0,2343.703,1185.254,42324.976,243.4,1.03,0.231,28.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 03:54:34,41949.76,0.0,2343.721,1185.254,42325.043,243.5,1.03,0.232,29.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 04:12:54,41949.831,0.0,2343.741,1185.254,42325.116,243.4,1.03,0.232,29.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 04:29:34,41949.895,0.0,2343.759,1185.254,42325.183,243.4,1.03,0.232,28.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 04:37:54,41949.927,0.0,2343.768,1185.254,42325.216,243.0,1.02,0.229,28.5
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 04:54:34,41949.991,0.0,2343.786,1185.254,42325.282,243.2,1.02,0.229,29.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 05:12:53,41950.061,0.0,2343.805,1185.254,42325.355,242.8,1.02,0.23,28.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 05:29:33,41950.124,0.0,2343.822,1185.254,42325.421,243.0,1.02,0.229,28.3
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 05:37:53,41950.156,0.0,2343.831,1185.254,42325.454,241.8,1.02,0.229,28.6
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 05:54:33,41950.219,0.0,2343.848,1185.254,42325.519,242.1,1.02,0.228,29.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 06:12:52,41950.289,0.0,2343.866,1185.254,42325.591,240.8,1.02,0.227,30.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 06:29:32,41950.353,0.0,2343.883,1185.254,42325.66,241.6,15.1,3.632,31.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 06:37:52,41950.838,0.0,2343.892,1185.254,42326.143,240.6,1.02,0.226,31.1
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 06:54:32,41950.901,0.0,2343.909,1185.254,42326.208,241.4,1.03,0.227,31.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 07:12:54,41950.97,0.0,2343.929,1185.254,42326.28,241.7,1.03,0.227,32.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 07:29:34,41951.033,0.0,2343.946,1185.254,42326.345,240.4,1.02,0.226,31.8
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 07:37:54,41951.064,0.0,2343.954,1185.254,42326.377,239.6,1.01,0.223,31.7
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 07:54:34,41951.127,0.0,2343.971,1185.254,42326.442,241.4,1.03,0.226,32.2
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 08:12:54,41951.196,0.0,2343.99,1185.254,42326.514,241.4,1.02,0.227,31.9
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 08:29:34,41951.259,0.0,2344.007,1185.254,42326.579,241.2,1.03,0.226,32.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 08:37:54,41951.29,0.0,2344.016,1185.254,42326.611,239.4,1.02,0.225,32.4
RMT-APL-01-MDB5-APR51-01-50002759-DL1,2024-11-20 08:54:34,41951.352,0.0,2344.033,1185.254,42326.676,242.0,1.04,0.228,34.3
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 06:59:44,20557.266,0.0,1859.26,3352.55,22370.471,238.6,1.04,0.096,60.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 07:13:44,20557.283,0.0,1859.26,3352.592,22370.517,238.4,1.01,0.093,58.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 07:27:44,20557.293,0.0,1859.26,3352.632,22370.558,237.0,0.77,0.042,23.8
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 07:41:44,20557.384,0.0,1859.26,3352.672,22370.676,237.0,0.78,0.044,23.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 07:59:43,20557.42,0.0,1859.26,3352.73,22370.744,238.7,1.3,0.189,60.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 08:13:43,20557.455,0.0,1859.26,3352.778,22370.804,239.2,1.29,0.183,44.1
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 08:27:43,20557.487,0.0,1859.26,3352.825,22370.861,239.1,1.06,0.138,23.7
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 08:41:43,20557.559,0.0,1859.26,3352.872,22370.956,238.9,1.25,0.18,38.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 08:59:43,20557.616,0.0,1859.26,3352.936,22371.042,239.2,1.32,0.193,44.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 09:13:43,20557.735,0.0,1859.26,3352.984,22371.181,239.0,9.27,2.199,23.5
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 09:27:43,20557.766,0.0,1859.26,3353.03,22371.237,240.5,1.05,0.139,24.9
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 09:41:43,20557.809,0.0,1859.26,3353.08,22371.302,241.0,1.32,0.192,45.2
RMT-APL-01-MDB5-APR52-01-50002759-DL2,2024-11-18 09:59:43,20557.92,0.0,1859.26,3353.144,22371.443,241.3,15.27,3.662,49.0
