Timestamp,Meter,Imported (Wh),Imported Total reading (kWh),Imported (kWh)
28/06/2024 03:30,202,16528731,16528.731,0.002
28/06/2024 04:00,202,16528733,16528.733,0.002
28/06/2024 04:30,202,16528735,16528.735,0.002
28/06/2024 05:00,202,16528737,16528.737,0.002
28/06/2024 05:30,202,16528738,16528.738,0.001
28/06/2024 06:00,202,16528740,16528.74,0.002
28/06/2024 06:30,202,16528742,16528.742,0.002
28/06/2024 07:00,202,16528744,16528.744,0.002
28/06/2024 07:30,202,16528746,16528.746,0.002
28/06/2024 08:00,202,16528749,16528.749,0.003
28/06/2024 08:30,202,16528751,16528.751,0.002
28/06/2024 09:00,202,16528753,16528.753,0.002
28/06/2024 09:30,202,16528755,16528.755,0.002
28/06/2024 10:00,202,16528757,16528.757,0.002
28/06/2024 10:30,202,16528759,16528.759,0.002
28/06/2024 11:00,202,16528761,16528.761,0.002
28/06/2024 11:30,202,16528763,16528.763,0.002
28/06/2024 12:00,202,16529288,16529.288,0.525
28/06/2024 12:30,202,16529290,16529.29,0.002
28/06/2024 13:00,202,16529292,16529.292,0.002
28/06/2024 13:30,202,16529294,16529.294,0.002
28/06/2024 14:00,202,16530256,16530.256,0.962
28/06/2024 14:30,202,16530862,16530.862,0.606
28/06/2024 15:00,202,16530867,16530.867,0.005
28/06/2024 15:30,202,16530873,16530.873,0.006
28/06/2024 16:00,202,16531094,16531.094,0.221
28/06/2024 16:30,202,16531231,16531.231,0.137
28/06/2024 17:00,202,16532222,16532.222,0.991
28/06/2024 17:30,202,16533565,16533.565,1.343
28/06/2024 18:00,202,16534326,16534.326,0.761
28/06/2024 18:30,202,16535606,16535.606,1.28
28/06/2024 19:00,202,16535608,16535.608,0.002
28/06/2024 19:30,202,16535610,16535.61,0.002
28/06/2024 20:00,202,16535612,16535.612,0.002
28/06/2024 20:30,202,16535614,16535.614,0.002
28/06/2024 21:00,202,16535616,16535.616,0.002
28/06/2024 21:30,202,16535618,16535.618,0.002
28/06/2024 22:00,202,16535620,16535.62,0.002
28/06/2024 22:30,202,16535622,16535.622,0.002
28/06/2024 23:00,202,16535624,16535.624,0.002
28/06/2024 23:30,202,16535626,16535.626,0.002
29/06/2024 00:00,202,16535628,16535.628,0.002
29/06/2024 00:30,202,16535848,16535.848,0.22
29/06/2024 01:00,202,16536085,16536.085,0.237
29/06/2024 01:30,202,16536087,16536.087,0.002
29/06/2024 02:00,202,16536089,16536.089,0.002
29/06/2024 02:30,202,16536091,16536.091,0.002
29/06/2024 03:00,202,16536093,16536.093,0.002
29/06/2024 03:30,202,16536095,16536.095,0.002
29/06/2024 04:00,202,16536097,16536.097,0.002
29/06/2024 04:30,202,16536100,16536.1,0.003
29/06/2024 05:00,202,16536102,16536.102,0.002
29/06/2024 05:30,202,16536104,16536.104,0.002
29/06/2024 06:00,202,16536106,16536.106,0.002
29/06/2024 06:30,202,16536108,16536.108,0.002
29/06/2024 07:00,202,16536110,16536.11,0.002
29/06/2024 07:30,202,16536112,16536.112,0.002
29/06/2024 08:00,202,16536114,16536.114,0.002
29/06/2024 08:30,202,16536116,16536.116,0.002
29/06/2024 09:00,202,16536118,16536.118,0.002
29/06/2024 09:30,202,16536120,16536.12,0.002
29/06/2024 10:00,202,16536121,16536.121,0.001
29/06/2024 10:30,202,16536123,16536.123,0.002
29/06/2024 11:00,202,16536378,16536.378,0.255
29/06/2024 11:30,202,16536652,16536.652,0.274
29/06/2024 12:00,202,16536654,16536.654,0.002
29/06/2024 12:30,202,16536656,16536.656,0.002
29/06/2024 13:00,202,16536658,16536.658,0.002
29/06/2024 13:30,202,16536660,16536.66,0.002
29/06/2024 14:00,202,16536662,16536.662,0.002
29/06/2024 14:30,202,16536664,16536.664,0.002
29/06/2024 15:00,202,16536666,16536.666,0.002
29/06/2024 15:30,202,16536668,16536.668,0.002
29/06/2024 16:00,202,16536670,16536.67,0.002
29/06/2024 16:30,202,16536672,16536.672,0.002
29/06/2024 17:00,202,16536674,16536.674,0.002
29/06/2024 17:30,202,16536676,16536.676,0.002
29/06/2024 18:00,202,16536678,16536.678,0.002
29/06/2024 18:30,202,16536680,16536.68,0.002
29/06/2024 19:00,202,16536682,16536.682,0.002
29/06/2024 19:30,202,16536684,16536.684,0.002
29/06/2024 20:00,202,16536686,16536.686,0.002
29/06/2024 20:30,202,16536688,16536.688,0.002
29/06/2024 21:00,202,16536690,16536.69,0.002
29/06/2024 21:30,202,16537198,16537.198,0.508
29/06/2024 22:00,202,16537205,16537.205,0.007
29/06/2024 22:30,202,16537207,16537.207,0.002
29/06/2024 23:00,202,16537209,16537.209,0.002
29/06/2024 23:30,202,16537211,16537.211,0.002
30/06/2024 00:00,202,16537213,16537.213,0.002
30/06/2024 00:30,202,16537215,16537.215,0.002
30/06/2024 01:00,202,16537217,16537.217,0.002
30/06/2024 01:30,202,16537220,16537.22,0.003
30/06/2024 02:00,202,16537222,16537.222,0.002
30/06/2024 02:30,202,16537224,16537.224,0.002
30/06/2024 03:00,202,16537226,16537.226,0.002
30/06/2024 03:30,202,16537228,16537.228,0.002
30/06/2024 04:00,202,16537230,16537.23,0.002
30/06/2024 04:30,202,16537232,16537.232,0.002
30/06/2024 05:00,202,16537234,16537.234,0.002
30/06/2024 05:30,202,16537236,16537.236,0.002
30/06/2024 06:00,202,16537238,16537.238,0.002
30/06/2024 06:30,202,16537240,16537.24,0.002
30/06/2024 07:00,202,16537242,16537.242,0.002
30/06/2024 07:30,202,16537262,16537.262,0.02
30/06/2024 08:00,202,16537757,16537.757,0.495
30/06/2024 08:30,202,16537759,16537.759,0.002
30/06/2024 09:00,202,16537761,16537.761,0.002
30/06/2024 09:30,202,16537764,16537.764,0.003
30/06/2024 10:00,202,16537766,16537.766,0.002
30/06/2024 10:30,202,16537768,16537.768,0.002
30/06/2024 11:00,202,16537785,16537.785,0.017
30/06/2024 11:30,202,16538565,16538.565,0.78
30/06/2024 12:00,202,16539142,16539.142,0.577
30/06/2024 12:30,202,16539699,16539.699,0.557
30/06/2024 13:00,202,16540531,16540.531,0.832
30/06/2024 13:30,202,16540533,16540.533,0.002
30/06/2024 14:00,202,16540535,16540.535,0.002
30/06/2024 14:30,202,16540537,16540.537,0.002
30/06/2024 15:00,202,16540539,16540.539,0.002
30/06/2024 15:30,202,16540541,16540.541,0.002
30/06/2024 16:00,202,16540550,16540.55,0.009
30/06/2024 16:30,202,16541084,16541.084,0.534
30/06/2024 17:00,202,16541086,16541.086,0.002
30/06/2024 17:30,202,16541088,16541.088,0.002
30/06/2024 18:00,202,16541090,16541.09,0.002
30/06/2024 18:30,202,16541092,16541.092,0.002
30/06/2024 19:00,202,16541094,16541.094,0.002
30/06/2024 19:30,202,16541095,16541.095,0.001
30/06/2024 20:00,202,16541097,16541.097,0.002
30/06/2024 20:30,202,16541099,16541.099,0.002
30/06/2024 21:00,202,16541100,16541.1,0.001
30/06/2024 21:30,202,16541102,16541.102,0.002
30/06/2024 22:00,202,16541104,16541.104,0.002
30/06/2024 22:30,202,16541106,16541.106,0.002
30/06/2024 23:00,202,16541108,16541.108,0.002
30/06/2024 23:30,202,16541110,16541.11,0.002
01/07/2024 00:00,202,16541112,16541.112,0.002
01/07/2024 00:30,202,16541115,16541.115,0.003
01/07/2024 01:00,202,16541117,16541.117,0.002
01/07/2024 01:30,202,16541118,16541.118,0.001
01/07/2024 02:00,202,16541120,16541.12,0.002
01/07/2024 02:30,202,16541122,16541.122,0.002
01/07/2024 03:00,202,16541603,16541.603,0.481
01/07/2024 03:30,202,16541605,16541.605,0.002
01/07/2024 04:00,202,16541607,16541.607,0.002
01/07/2024 04:30,202,16541609,16541.609,0.002
01/07/2024 05:00,202,16541611,16541.611,0.002
01/07/2024 05:30,202,16541613,16541.613,0.002
01/07/2024 06:00,202,16541615,16541.615,0.002
01/07/2024 06:30,202,16541617,16541.617,0.002
01/07/2024 07:00,202,16541619,16541.619,0.002
01/07/2024 07:30,202,16541620,16541.62,0.001
01/07/2024 08:00,202,16541622,16541.622,0.002
01/07/2024 08:30,202,16541624,16541.624,0.002
01/07/2024 09:00,202,16541626,16541.626,0.002
01/07/2024 09:30,202,16541628,16541.628,0.002
01/07/2024 10:00,202,16541630,16541.63,0.002
01/07/2024 10:30,202,16541632,16541.632,0.002
01/07/2024 11:00,202,16541634,16541.634,0.002
01/07/2024 11:30,202,16541636,16541.636,0.002
01/07/2024 12:00,202,16541638,16541.638,0.002
01/07/2024 12:30,202,16541640,16541.64,0.002
01/07/2024 13:00,202,16541642,16541.642,0.002
01/07/2024 13:30,202,16542169,16542.169,0.527
01/07/2024 14:00,202,16542171,16542.171,0.002
01/07/2024 14:30,202,16542172,16542.172,0.001
01/07/2024 15:00,202,16542174,16542.174,0.002
01/07/2024 15:30,202,16542176,16542.176,0.002
01/07/2024 16:00,202,16542178,16542.178,0.002
01/07/2024 16:30,202,16542180,16542.18,0.002
01/07/2024 17:00,202,16542182,16542.182,0.002
01/07/2024 17:30,202,16542184,16542.184,0.002
01/07/2024 18:00,202,16542186,16542.186,0.002
01/07/2024 18:30,202,16542188,16542.188,0.002
01/07/2024 19:00,202,16542190,16542.19,0.002
01/07/2024 19:30,202,16542192,16542.192,0.002
01/07/2024 20:00,202,16542194,16542.194,0.002
01/07/2024 20:30,202,16542196,16542.196,0.002
01/07/2024 21:00,202,16542198,16542.198,0.002
01/07/2024 21:30,202,16542200,16542.2,0.002
01/07/2024 22:00,202,16542202,16542.202,0.002
01/07/2024 22:30,202,16542204,16542.204,0.002
01/07/2024 23:00,202,16542206,16542.206,0.002
01/07/2024 23:30,202,16542208,16542.208,0.002
02/07/2024 00:00,202,16542729,16542.729,0.521
02/07/2024 00:30,202,16542732,16542.732,0.003
02/07/2024 01:00,202,16542734,16542.734,0.002
02/07/2024 01:30,202,16542736,16542.736,0.002
02/07/2024 02:00,202,16542738,16542.738,0.002
02/07/2024 02:30,202,16542740,16542.74,0.002
02/07/2024 03:00,202,16542742,16542.742,0.002
02/07/2024 03:30,202,16542744,16542.744,0.002
02/07/2024 04:00,202,16542746,16542.746,0.002
02/07/2024 04:30,202,16542748,16542.748,0.002
02/07/2024 05:00,202,16542750,16542.75,0.002
02/07/2024 05:30,202,16542752,16542.752,0.002
02/07/2024 06:00,202,16542754,16542.754,0.002
02/07/2024 06:30,202,16542756,16542.756,0.002
02/07/2024 07:00,202,16542759,16542.759,0.003
02/07/2024 07:30,202,16542761,16542.761,0.002
02/07/2024 08:00,202,16542763,16542.763,0.002
02/07/2024 08:30,202,16542765,16542.765,0.002
02/07/2024 09:00,202,16542767,16542.767,0.002
02/07/2024 09:30,202,16542769,16542.769,0.002
02/07/2024 10:00,202,16542771,16542.771,0.002
02/07/2024 10:30,202,16543298,16543.298,0.527
02/07/2024 11:00,202,16543299,16543.299,0.001
02/07/2024 11:30,202,16543301,16543.301,0.002
02/07/2024 12:00,202,16543303,16543.303,0.002
02/07/2024 12:30,202,16543306,16543.306,0.003
02/07/2024 13:00,202,16543308,16543.308,0.002
02/07/2024 13:30,202,16543309,16543.309,0.001
02/07/2024 14:00,202,16543312,16543.312,0.003
02/07/2024 14:30,202,16543314,16543.314,0.002
02/07/2024 15:00,202,16543316,16543.316,0.002
02/07/2024 15:30,202,16543318,16543.318,0.002
02/07/2024 16:00,202,16543340,16543.34,0.022
02/07/2024 16:30,202,16543342,16543.342,0.002
02/07/2024 17:00,202,16543344,16543.344,0.002
02/07/2024 17:30,202,16543346,16543.346,0.002
02/07/2024 18:00,202,16543370,16543.37,0.024
02/07/2024 18:30,202,16543393,16543.393,0.023
02/07/2024 19:00,202,16543425,16543.425,0.032
02/07/2024 19:30,202,16543460,16543.46,0.035
02/07/2024 20:00,202,16544006,16544.006,0.546
02/07/2024 20:30,202,16544042,16544.042,0.036
02/07/2024 21:00,202,16544077,16544.077,0.035
02/07/2024 21:30,202,16544106,16544.106,0.029
02/07/2024 22:00,202,16544108,16544.108,0.002
02/07/2024 22:30,202,16544110,16544.11,0.002
02/07/2024 23:00,202,16544112,16544.112,0.002
02/07/2024 23:30,202,16544114,16544.114,0.002
03/07/2024 00:00,202,16544116,16544.116,0.002
03/07/2024 00:30,202,16544118,16544.118,0.002
03/07/2024 01:00,202,16544120,16544.12,0.002
03/07/2024 01:30,202,16544122,16544.122,0.002
03/07/2024 02:00,202,16544124,16544.124,0.002
03/07/2024 02:30,202,16544126,16544.126,0.002
03/07/2024 03:00,202,16544128,16544.128,0.002
03/07/2024 03:30,202,16544130,16544.13,0.002
03/07/2024 04:00,202,16544604,16544.604,0.474
03/07/2024 04:30,202,16544606,16544.606,0.002
03/07/2024 05:00,202,16544608,16544.608,0.002
03/07/2024 05:30,202,16544610,16544.61,0.002
03/07/2024 06:00,202,16544612,16544.612,0.002
03/07/2024 06:30,202,16544614,16544.614,0.002
03/07/2024 07:00,202,16544615,16544.615,0.001
03/07/2024 07:30,202,16544617,16544.617,0.002
03/07/2024 08:00,202,16544619,16544.619,0.002
03/07/2024 08:30,202,16544621,16544.621,0.002
03/07/2024 09:00,202,16544623,16544.623,0.002
03/07/2024 09:30,202,16544625,16544.625,0.002
03/07/2024 10:00,202,16544627,16544.627,0.002
03/07/2024 10:30,202,16544629,16544.629,0.002
03/07/2024 11:00,202,16544631,16544.631,0.002
03/07/2024 11:30,202,16544633,16544.633,0.002
03/07/2024 12:00,202,16544635,16544.635,0.002
03/07/2024 12:30,202,16544637,16544.637,0.002
03/07/2024 13:00,202,16544639,16544.639,0.002
03/07/2024 13:30,202,16544641,16544.641,0.002
03/07/2024 14:00,202,16545155,16545.155,0.514
03/07/2024 14:30,202,16545157,16545.157,0.002
03/07/2024 15:00,202,16545159,16545.159,0.002
03/07/2024 15:30,202,16545161,16545.161,0.002
03/07/2024 16:00,202,16545163,16545.163,0.002
03/07/2024 16:30,202,16545165,16545.165,0.002
03/07/2024 17:00,202,16545167,16545.167,0.002
03/07/2024 17:30,202,16545169,16545.169,0.002
03/07/2024 18:00,202,16545171,16545.171,0.002
03/07/2024 18:30,202,16545173,16545.173,0.002
03/07/2024 19:00,202,16545175,16545.175,0.002
03/07/2024 19:30,202,16545177,16545.177,0.002
03/07/2024 20:00,202,16545179,16545.179,0.002
03/07/2024 20:30,202,16545181,16545.181,0.002
03/07/2024 21:00,202,16545183,16545.183,0.002
03/07/2024 21:30,202,16545191,16545.191,0.008
03/07/2024 22:00,202,16545270,16545.27,0.079
03/07/2024 22:30,202,16546995,16546.995,1.725
03/07/2024 23:00,202,16547540,16547.54,0.545
03/07/2024 23:30,202,16547542,16547.542,0.002
04/07/2024 00:00,202,16547544,16547.544,0.002
04/07/2024 00:30,202,16547546,16547.546,0.002
04/07/2024 01:00,202,16547548,16547.548,0.002
04/07/2024 01:30,202,16547550,16547.55,0.002
04/07/2024 02:00,202,16547552,16547.552,0.002
04/07/2024 02:30,202,16547554,16547.554,0.002
04/07/2024 03:00,202,16547556,16547.556,0.002
04/07/2024 03:30,202,16547558,16547.558,0.002
04/07/2024 04:00,202,16548102,16548.102,0.544
04/07/2024 04:30,202,16548104,16548.104,0.002
04/07/2024 05:00,202,16548106,16548.106,0.002
04/07/2024 05:30,202,16548108,16548.108,0.002
04/07/2024 06:00,202,16548110,16548.11,0.002
04/07/2024 06:30,202,16548112,16548.112,0.002
04/07/2024 07:00,202,16548114,16548.114,0.002
04/07/2024 07:30,202,16548116,16548.116,0.002
04/07/2024 08:00,202,16548118,16548.118,0.002
04/07/2024 08:30,202,16548120,16548.12,0.002
04/07/2024 09:00,202,16548122,16548.122,0.002
04/07/2024 09:30,202,16548124,16548.124,0.002
04/07/2024 10:00,202,16548162,16548.162,0.038
04/07/2024 10:30,202,16548240,16548.24,0.078
04/07/2024 11:00,202,16548304,16548.304,0.064
04/07/2024 11:30,202,16548371,16548.371,0.067
04/07/2024 12:00,202,16548956,16548.956,0.585
04/07/2024 12:30,202,16549468,16549.468,0.512
04/07/2024 13:00,202,16549548,16549.548,0.08
04/07/2024 13:30,202,16549626,16549.626,0.078
04/07/2024 14:00,202,16549702,16549.702,0.076
04/07/2024 14:30,202,16549837,16549.837,0.135
04/07/2024 15:00,202,16550665,16550.665,0.828
04/07/2024 15:30,202,16552055,16552.055,1.39
04/07/2024 16:00,202,16553858,16553.858,1.803
04/07/2024 16:30,202,16554396,16554.396,0.538
04/07/2024 17:00,202,16554655,16554.655,0.259
04/07/2024 17:30,202,16555498,16555.498,0.843
04/07/2024 18:00,202,16555707,16555.707,0.209
04/07/2024 18:30,202,16555819,16555.819,0.112
04/07/2024 19:00,202,16555925,16555.925,0.106
04/07/2024 19:30,202,16556468,16556.468,0.543
04/07/2024 20:00,202,16556596,16556.596,0.128
04/07/2024 20:30,202,16557231,16557.231,0.635
04/07/2024 21:00,202,16557387,16557.387,0.156
04/07/2024 21:30,202,16557958,16557.958,0.571
04/07/2024 22:00,202,16558408,16558.408,0.45
04/07/2024 22:30,202,16559239,16559.239,0.831
04/07/2024 23:00,202,16559326,16559.326,0.087
04/07/2024 23:30,202,16559409,16559.409,0.083
05/07/2024 00:00,202,16559489,16559.489,0.08
05/07/2024 00:30,202,16559567,16559.567,0.078
05/07/2024 01:00,202,16559643,16559.643,0.076
05/07/2024 01:30,202,16559718,16559.718,0.075
05/07/2024 02:00,202,16559793,16559.793,0.075
05/07/2024 02:30,202,16559914,16559.914,0.121
05/07/2024 03:00,202,16560116,16560.116,0.202
05/07/2024 03:30,202,16560493,16560.493,0.377
05/07/2024 04:00,202,16560572,16560.572,0.079
05/07/2024 04:30,202,16560649,16560.649,0.077
05/07/2024 05:00,202,16560725,16560.725,0.076
05/07/2024 05:30,202,16560800,16560.8,0.075
05/07/2024 06:00,202,16560877,16560.877,0.077
05/07/2024 06:30,202,16560952,16560.952,0.075
05/07/2024 07:00,202,16561027,16561.027,0.075
05/07/2024 07:30,202,16561104,16561.104,0.077
05/07/2024 08:00,202,16561794,16561.794,0.69
05/07/2024 08:30,202,16562379,16562.379,0.585
05/07/2024 09:00,202,16562948,16562.948,0.569
05/07/2024 09:30,202,16563029,16563.029,0.081
05/07/2024 10:00,202,16563106,16563.106,0.077
05/07/2024 10:30,202,16563181,16563.181,0.075
05/07/2024 11:00,202,16563256,16563.256,0.075
05/07/2024 11:30,202,16563330,16563.33,0.074
05/07/2024 12:00,202,16563404,16563.404,0.074
05/07/2024 12:30,202,16563478,16563.478,0.074
05/07/2024 13:00,202,16563552,16563.552,0.074
05/07/2024 13:30,202,16563626,16563.626,0.074
05/07/2024 14:00,202,16563700,16563.7,0.074
05/07/2024 14:30,202,16563819,16563.819,0.119
05/07/2024 15:00,202,16563933,16563.933,0.114
05/07/2024 15:30,202,16564767,16564.767,0.834
05/07/2024 16:00,202,16565604,16565.604,0.837
05/07/2024 16:30,202,16565680,16565.68,0.076
05/07/2024 17:00,202,16565877,16565.877,0.197
05/07/2024 17:30,202,16566607,16566.607,0.73
05/07/2024 18:00,202,16566739,16566.739,0.132
05/07/2024 18:30,202,16567167,16567.167,0.428
05/07/2024 19:00,202,16567975,16567.975,0.808
05/07/2024 19:30,202,16568408,16568.408,0.433
05/07/2024 20:00,202,16569220,16569.22,0.812
05/07/2024 20:30,202,16570069,16570.069,0.849
05/07/2024 21:00,202,16570330,16570.33,0.261
05/07/2024 21:30,202,16570492,16570.492,0.162
05/07/2024 22:00,202,16571068,16571.068,0.576
05/07/2024 22:30,202,16572510,16572.51,1.442
05/07/2024 23:00,202,16573385,16573.385,0.875
05/07/2024 23:30,202,16573906,16573.906,0.521
06/07/2024 00:00,202,16574001,16574.001,0.095
06/07/2024 00:30,202,16574096,16574.096,0.095
06/07/2024 01:00,202,16574179,16574.179,0.083
06/07/2024 01:30,202,16574259,16574.259,0.08
06/07/2024 02:00,202,16574338,16574.338,0.079
06/07/2024 02:30,202,16574461,16574.461,0.123
06/07/2024 03:00,202,16574565,16574.565,0.104
06/07/2024 03:30,202,16574650,16574.65,0.085
06/07/2024 04:00,202,16574731,16574.731,0.081
06/07/2024 04:30,202,16574809,16574.809,0.078
06/07/2024 05:00,202,16574886,16574.886,0.077
06/07/2024 05:30,202,16574962,16574.962,0.076
06/07/2024 06:00,202,16575470,16575.47,0.508
06/07/2024 06:30,202,16575546,16575.546,0.076
06/07/2024 07:00,202,16575622,16575.622,0.076
06/07/2024 07:30,202,16575698,16575.698,0.076
06/07/2024 08:00,202,16575774,16575.774,0.076
06/07/2024 08:30,202,16575904,16575.904,0.13
06/07/2024 09:00,202,16576202,16576.202,0.298
06/07/2024 09:30,202,16576343,16576.343,0.141
06/07/2024 10:00,202,16577120,16577.12,0.777
06/07/2024 10:30,202,16577226,16577.226,0.106
06/07/2024 11:00,202,16577310,16577.31,0.084
06/07/2024 11:30,202,16577393,16577.393,0.083
06/07/2024 12:00,202,16577476,16577.476,0.083
06/07/2024 12:30,202,16577559,16577.559,0.083
06/07/2024 13:00,202,16577641,16577.641,0.082
06/07/2024 13:30,202,16577735,16577.735,0.094
06/07/2024 14:00,202,16578195,16578.195,0.46
06/07/2024 14:30,202,16578321,16578.321,0.126
06/07/2024 15:00,202,16578431,16578.431,0.11
06/07/2024 15:30,202,16579068,16579.068,0.637
06/07/2024 16:00,202,16579916,16579.916,0.848
06/07/2024 16:30,202,16580221,16580.221,0.305
06/07/2024 17:00,202,16580379,16580.379,0.158
06/07/2024 17:30,202,16580539,16580.539,0.16
06/07/2024 18:00,202,16580710,16580.71,0.171
06/07/2024 18:30,202,16580897,16580.897,0.187
06/07/2024 19:00,202,16581473,16581.473,0.576
06/07/2024 19:30,202,16581658,16581.658,0.185
06/07/2024 20:00,202,16582282,16582.282,0.624
06/07/2024 20:30,202,16582550,16582.55,0.268
06/07/2024 21:00,202,16582814,16582.814,0.264
06/07/2024 21:30,202,16583058,16583.058,0.244
06/07/2024 22:00,202,16583282,16583.282,0.224
06/07/2024 22:30,202,16583503,16583.503,0.221
06/07/2024 23:00,202,16583790,16583.79,0.287
06/07/2024 23:30,202,16584386,16584.386,0.596
07/07/2024 00:00,202,16584640,16584.64,0.254
07/07/2024 00:30,202,16584838,16584.838,0.198
07/07/2024 01:00,202,16586487,16586.487,1.649
07/07/2024 01:30,202,16588077,16588.077,1.59
07/07/2024 02:00,202,16588156,16588.156,0.079
07/07/2024 02:30,202,16588280,16588.28,0.124
07/07/2024 03:00,202,16588399,16588.399,0.119
07/07/2024 03:30,202,16588497,16588.497,0.098
07/07/2024 04:00,202,16588578,16588.578,0.081
07/07/2024 04:30,202,16588657,16588.657,0.079
07/07/2024 05:00,202,16588735,16588.735,0.078
07/07/2024 05:30,202,16588812,16588.812,0.077
07/07/2024 06:00,202,16588892,16588.892,0.08
07/07/2024 06:30,202,16588973,16588.973,0.081
07/07/2024 07:00,202,16589052,16589.052,0.079
07/07/2024 07:30,202,16589639,16589.639,0.587
07/07/2024 08:00,202,16589716,16589.716,0.077
07/07/2024 08:30,202,16589846,16589.846,0.13
07/07/2024 09:00,202,16590139,16590.139,0.293
07/07/2024 09:30,202,16590813,16590.813,0.674
07/07/2024 10:00,202,16590893,16590.893,0.08
07/07/2024 10:30,202,16590975,16590.975,0.082
07/07/2024 11:00,202,16591061,16591.061,0.086
07/07/2024 11:30,202,16591468,16591.468,0.407
07/07/2024 12:00,202,16591652,16591.652,0.184
07/07/2024 12:30,202,16592133,16592.133,0.481
07/07/2024 13:00,202,16592766,16592.766,0.633
07/07/2024 13:30,202,16593332,16593.332,0.566
07/07/2024 14:00,202,16593477,16593.477,0.145
07/07/2024 14:30,202,16594056,16594.056,0.579
07/07/2024 15:00,202,16594308,16594.308,0.252
07/07/2024 15:30,202,16595804,16595.804,1.496
07/07/2024 16:00,202,16597181,16597.181,1.377
07/07/2024 16:30,202,16598592,16598.592,1.411
07/07/2024 17:00,202,16599266,16599.266,0.674
07/07/2024 17:30,202,16599746,16599.746,0.48
07/07/2024 18:00,202,16600853,16600.853,1.107
07/07/2024 18:30,202,16601877,16601.877,1.024
07/07/2024 19:00,202,16602534,16602.534,0.657
07/07/2024 19:30,202,16602800,16602.8,0.266
07/07/2024 20:00,202,16603049,16603.049,0.249
07/07/2024 20:30,202,16603877,16603.877,0.828
07/07/2024 21:00,202,16604130,16604.13,0.253
07/07/2024 21:30,202,16604347,16604.347,0.217
07/07/2024 22:00,202,16605476,16605.476,1.129
07/07/2024 22:30,202,16605916,16605.916,0.44
07/07/2024 23:00,202,16606002,16606.002,0.086
07/07/2024 23:30,202,16606087,16606.087,0.085
08/07/2024 00:00,202,16606172,16606.172,0.085
08/07/2024 00:30,202,16606255,16606.255,0.083
08/07/2024 01:00,202,16606335,16606.335,0.08
08/07/2024 01:30,202,16606416,16606.416,0.081
08/07/2024 02:00,202,16606498,16606.498,0.082
08/07/2024 02:30,202,16606623,16606.623,0.125
08/07/2024 03:00,202,16606746,16606.746,0.123
08/07/2024 03:30,202,16607258,16607.258,0.512
08/07/2024 04:00,202,16607344,16607.344,0.086
08/07/2024 04:30,202,16607427,16607.427,0.083
08/07/2024 05:00,202,16607510,16607.51,0.083
08/07/2024 05:30,202,16607592,16607.592,0.082
08/07/2024 06:00,202,16607673,16607.673,0.081
08/07/2024 06:30,202,16607753,16607.753,0.08
08/07/2024 07:00,202,16607841,16607.841,0.088
08/07/2024 07:30,202,16608104,16608.104,0.263
08/07/2024 08:00,202,16608201,16608.201,0.097
08/07/2024 08:30,202,16609165,16609.165,0.964
08/07/2024 09:00,202,16609285,16609.285,0.12
08/07/2024 09:30,202,16610028,16610.028,0.743
08/07/2024 10:00,202,16610941,16610.941,0.913
08/07/2024 10:30,202,16612260,16612.26,1.319
08/07/2024 11:00,202,16612786,16612.786,0.526
08/07/2024 11:30,202,16612880,16612.88,0.094
08/07/2024 12:00,202,16612961,16612.961,0.081
08/07/2024 12:30,202,16613040,16613.04,0.079
08/07/2024 13:00,202,16613106,16613.106,0.066
08/07/2024 13:30,202,16613166,16613.166,0.06
08/07/2024 14:00,202,16613240,16613.24,0.074
08/07/2024 14:30,202,16613294,16613.294,0.054
08/07/2024 15:00,202,16613370,16613.37,0.076
08/07/2024 15:30,202,16613427,16613.427,0.057
08/07/2024 16:00,202,16613496,16613.496,0.069
08/07/2024 16:30,202,16613582,16613.582,0.086
08/07/2024 17:00,202,16613664,16613.664,0.082
08/07/2024 17:30,202,16613721,16613.721,0.057
08/07/2024 18:00,202,16613801,16613.801,0.08
08/07/2024 18:30,202,16614106,16614.106,0.305
08/07/2024 19:00,202,16614463,16614.463,0.357
08/07/2024 19:30,202,16614851,16614.851,0.388
08/07/2024 20:00,202,16614951,16614.951,0.1
08/07/2024 20:30,202,16614996,16614.996,0.045
08/07/2024 21:00,202,16615047,16615.047,0.051
08/07/2024 21:30,202,16615092,16615.092,0.045
08/07/2024 22:00,202,16615440,16615.44,0.348
08/07/2024 22:30,202,16616659,16616.659,1.219
08/07/2024 23:00,202,16617322,16617.322,0.663
08/07/2024 23:30,202,16617380,16617.38,0.058
09/07/2024 00:00,202,16617404,16617.404,0.024
09/07/2024 00:30,202,16617463,16617.463,0.059
09/07/2024 01:00,202,16617487,16617.487,0.024
09/07/2024 01:30,202,16617544,16617.544,0.057
09/07/2024 02:00,202,16617565,16617.565,0.021
09/07/2024 02:30,202,16617621,16617.621,0.056
09/07/2024 03:00,202,16617643,16617.643,0.022
09/07/2024 03:30,202,16617711,16617.711,0.068
09/07/2024 04:00,202,16617737,16617.737,0.026
09/07/2024 04:30,202,16618236,16618.236,0.499
09/07/2024 05:00,202,16618258,16618.258,0.022
09/07/2024 05:30,202,16618308,16618.308,0.05
09/07/2024 06:00,202,16618333,16618.333,0.025
09/07/2024 06:30,202,16618380,16618.38,0.047
09/07/2024 07:00,202,16618423,16618.423,0.043
